,drug,cell_line,IC50,OncotreeCode,prediction
1304,Dactinomycin,SIGM5,-6.090216,AMOL,-6.361183
1305,Dactolisib,SIGM5,-2.13196,AMOL,-3.0967
1306,Daporinad,SIGM5,0.69821,AMOL,-6.285445
1307,Dasatinib,SIGM5,0.772626,AMOL,-0.751003
1308,Dinaciclib,SIGM5,-3.978838,AMOL,-4.891639
1309,Docetaxel,SIGM5,-5.402247,AMOL,-6.304437
1310,Doramapimod,SIGM5,2.554423,AMOL,3.893802
1311,EHT-1864,SIGM5,2.437957,AMOL,3.001962
1312,EPZ004777,SIGM5,2.864558,AMOL,3.699099
1313,EPZ5676,SIGM5,3.863156,AMOL,3.730986
1314,Elesclomol,SIGM5,-4.259792,AMOL,-4.467618
1315,Entinostat,SIGM5,-1.748802,AMOL,-0.526158
1316,Entospletinib,SIGM5,3.225925,AMOL,2.327435
1317,Epirubicin,SIGM5,-0.633646,AMOL,-3.40589
1318,Erlotinib,SIGM5,-0.110789,AMOL,1.864752
1319,Foretinib,SIGM5,-0.623855,AMOL,-1.580726
1320,Fulvestrant,SIGM5,1.581053,AMOL,2.515384
1321,GDC0810,SIGM5,3.883476,AMOL,4.033606
1322,GNE-317,SIGM5,0.961847,AMOL,-0.090505
1323,GSK1904529A,SIGM5,2.189427,AMOL,3.447936
1324,GSK2578215A,SIGM5,3.796936,AMOL,3.876299
1325,GSK2606414,SIGM5,2.997575,AMOL,2.110375
1326,GSK269962A,SIGM5,-2.291029,AMOL,1.643742
1327,GSK343,SIGM5,1.508296,AMOL,2.058928
1328,GSK591,SIGM5,2.534891,AMOL,2.108277
1329,GW441756,SIGM5,1.446656,AMOL,2.292565
1330,Gefitinib,SIGM5,1.320111,AMOL,2.5398
1331,Gemcitabine,SIGM5,-3.605338,AMOL,-5.504855
1332,I-BET-762,SIGM5,2.41997,AMOL,-0.358241
1333,I-BRD9,SIGM5,3.883695,AMOL,2.555992
1334,IOX2,SIGM5,0.886113,AMOL,1.15615
1335,IWP-2,SIGM5,1.466698,AMOL,1.650826
1336,Ibrutinib,SIGM5,1.308455,AMOL,3.178026
1337,Ipatasertib,SIGM5,1.259989,AMOL,2.590151
1338,Irinotecan,SIGM5,1.728655,AMOL,-0.578052
1339,JNK Inhibitor VIII,SIGM5,2.235751,AMOL,4.020439
1340,JQ1,SIGM5,2.045349,AMOL,-1.990716
1341,KRAS (G12C) Inhibitor-12,SIGM5,3.439321,AMOL,2.560756
1342,KU-55933,SIGM5,3.854625,AMOL,3.501447
1343,LCL161,SIGM5,3.791805,AMOL,3.353323
1344,LGK974,SIGM5,2.416817,AMOL,2.946008
1345,LJI308,SIGM5,3.483744,AMOL,3.360057
1346,LY2109761,SIGM5,2.464471,AMOL,3.694944
1347,Lapatinib,SIGM5,1.624268,AMOL,2.497968
1348,Leflunomide,SIGM5,3.66981,AMOL,3.539227
1349,Lenalidomide,SIGM5,2.735013,AMOL,4.053656
1350,Lestaurtinib,SIGM5,-2.376432,AMOL,-2.302772
1351,Linsitinib,SIGM5,3.359758,AMOL,2.929161
1352,Luminespib,SIGM5,-4.277155,AMOL,-4.493573
1353,MG-132,SIGM5,-1.179923,AMOL,-2.068671
1354,MIRA-1,SIGM5,3.852679,AMOL,3.697343
1355,MK-1775,SIGM5,-0.482085,AMOL,-1.305729
1356,MK-2206,SIGM5,-0.20382,AMOL,1.468234
1357,MK-8776,SIGM5,1.125871,AMOL,0.252504
1358,ML323,SIGM5,2.732809,AMOL,3.11589
1359,MN-64,SIGM5,3.556833,AMOL,3.630599
1360,Methotrexate,SIGM5,1.167373,AMOL,-1.559968
1361,Mirin,SIGM5,2.765555,AMOL,3.214264
1362,Motesanib,SIGM5,3.709794,AMOL,3.986087
1363,NU7441,SIGM5,2.507221,AMOL,1.658783
1364,NVP-ADW742,SIGM5,2.325204,AMOL,1.457645
1365,Navitoclax,SIGM5,0.376677,AMOL,1.720992
1366,Niraparib,SIGM5,2.960956,AMOL,1.639152
1367,Nutlin-3a (-),SIGM5,3.348716,AMOL,2.567086
1368,OF-1,SIGM5,2.251939,AMOL,3.070693
1369,OSI-027,SIGM5,2.241144,AMOL,1.649768
1370,OTX015,SIGM5,1.956783,AMOL,-0.82408
1371,Olaparib,SIGM5,2.630832,AMOL,2.155906
1372,Osimertinib,SIGM5,0.834939,AMOL,1.075437
1373,Oxaliplatin,SIGM5,3.210339,AMOL,1.035384
1374,P22077,SIGM5,1.704974,AMOL,2.849774
1375,PCI-34051,SIGM5,2.608404,AMOL,3.07487
1376,PD0325901,SIGM5,1.735574,AMOL,-4.808876
1377,PD173074,SIGM5,2.852947,AMOL,2.433453
1378,PF-4708671,SIGM5,1.964047,AMOL,2.309621
1379,PFI-1,SIGM5,3.575232,AMOL,2.501477
1380,PFI3,SIGM5,3.883706,AMOL,4.2694
1381,PLX-4720,SIGM5,2.203401,AMOL,2.845306
1382,PRIMA-1MET,SIGM5,2.276538,AMOL,2.060839
1383,PRT062607,SIGM5,1.406133,AMOL,0.877529
1384,Paclitaxel,SIGM5,-5.174181,AMOL,-5.886546
1385,Palbociclib,SIGM5,-1.22126,AMOL,0.950768
1386,Pevonedistat,SIGM5,-0.885325,AMOL,-1.730363
1387,Picolinici-acid,SIGM5,3.878456,AMOL,4.243449
1388,Pictilisib,SIGM5,0.332284,AMOL,0.394686
1389,Piperlongumine,SIGM5,0.62435,AMOL,1.032146
1390,Pyridostatin,SIGM5,2.050224,AMOL,2.520324
1391,RO-3306,SIGM5,0.410125,AMOL,1.384282
1392,RVX-208,SIGM5,0.452218,AMOL,3.009894
1393,Refametinib,SIGM5,2.67537,AMOL,-2.368864
1394,Ribociclib,SIGM5,0.710511,AMOL,1.478086
1395,Rucaparib,SIGM5,2.4481,AMOL,2.429106
1396,Ruxolitinib,SIGM5,3.812727,AMOL,3.539262
1397,SB216763,SIGM5,2.009683,AMOL,3.625503
1398,SB505124,SIGM5,1.563637,AMOL,2.213833
1399,SB590885,SIGM5,3.004318,AMOL,2.632527
1400,SCH772984,SIGM5,2.552777,AMOL,0.146692
1401,SGC0946,SIGM5,-0.381003,AMOL,1.361395
1402,SL0101,SIGM5,2.563382,AMOL,3.113132
1403,SN-38,SIGM5,-3.5002,AMOL,-6.053661
1404,Sabutoclax,SIGM5,-1.566579,AMOL,-1.828976
1405,Sapitinib,SIGM5,2.081867,AMOL,3.34381
1406,Savolitinib,SIGM5,1.581121,AMOL,1.54331
1407,Selumetinib,SIGM5,3.883231,AMOL,-1.102534
1408,Sepantronium bromide,SIGM5,-5.552529,AMOL,-5.180138
1409,Serdemetan,SIGM5,2.806346,AMOL,1.70152
1410,Sorafenib,SIGM5,1.022205,AMOL,1.175375
1411,Staurosporine,SIGM5,-4.112465,AMOL,-4.527979
1412,Talazoparib,SIGM5,3.125623,AMOL,-0.809363
1413,Tamoxifen,SIGM5,3.154498,AMOL,2.826993
1414,Tanespimycin,SIGM5,0.113265,AMOL,-2.367751
1415,Taselisib,SIGM5,2.284433,AMOL,0.220663
1416,Telomerase Inhibitor IX,SIGM5,-0.434121,AMOL,-0.551428
1417,Temozolomide,SIGM5,4.403264,AMOL,4.550658
1418,Tozasertib,SIGM5,-3.518444,AMOL,-0.973509
1419,Trametinib,SIGM5,1.704924,AMOL,-4.630366
1420,Tretinoin,SIGM5,2.736683,AMOL,3.299256
1421,Ulixertinib,SIGM5,-0.010357,AMOL,-0.306301
1422,Uprosertib,SIGM5,0.208174,AMOL,1.974256
1423,VE-822,SIGM5,-0.004478,AMOL,0.58479
1424,VE821,SIGM5,0.65051,AMOL,1.245145
1425,VX-11e,SIGM5,-0.907932,AMOL,0.363647
1426,Veliparib,SIGM5,3.844945,AMOL,3.97976
1427,Venetoclax,SIGM5,2.079169,AMOL,0.185313
1428,Vinorelbine,SIGM5,-5.236816,AMOL,-6.314837
1429,Vismodegib,SIGM5,0.181595,AMOL,3.521601
1430,Vorinostat,SIGM5,-0.791738,AMOL,0.326891
1431,WEHI-539,SIGM5,2.07881,AMOL,3.406631
1432,WIKI4,SIGM5,0.589231,AMOL,3.111249
1433,WZ4003,SIGM5,3.883705,AMOL,2.449974
1434,Wee1 Inhibitor,SIGM5,0.300752,AMOL,0.191085
1435,Wnt-C59,SIGM5,2.339205,AMOL,3.050776
1436,XAV939,SIGM5,2.721177,AMOL,2.903833
1437,YK-4-279,SIGM5,0.618152,AMOL,-0.08427
1438,ZM447439,SIGM5,-0.628401,AMOL,0.502754
1439,5-Fluorouracil,HUPT3,5.700618,PAAD,5.582778
1440,5-azacytidine,HUPT3,4.793278,PAAD,3.762975
1441,A-366,HUPT3,4.943777,PAAD,5.39702
1442,ABT737,HUPT3,3.741789,PAAD,3.04544
1443,AGI-5198,HUPT3,5.766282,PAAD,5.419616
1444,AGI-6780,HUPT3,5.52225,PAAD,4.780068
1445,AGK2,HUPT3,5.319967,PAAD,3.536166
1446,AMG-319,HUPT3,6.897172,PAAD,5.415591
1447,AT13148,HUPT3,6.443705,PAAD,4.320495
1448,AZ6102,HUPT3,4.863292,PAAD,3.230886
1449,AZ960,HUPT3,3.924827,PAAD,2.352172
1450,AZD1208,HUPT3,5.3444,PAAD,5.792467
1451,AZD1332,HUPT3,3.682193,PAAD,4.068255
1452,AZD2014,HUPT3,4.564243,PAAD,2.501502
1453,AZD3759,HUPT3,4.096706,PAAD,2.053246
1454,AZD4547,HUPT3,2.016205,PAAD,4.276927
1455,AZD5153,HUPT3,2.698253,PAAD,1.901381
1456,AZD5363,HUPT3,4.519017,PAAD,3.398759
1457,AZD5438,HUPT3,5.021103,PAAD,2.472953
1458,AZD5582,HUPT3,4.985114,PAAD,2.736692
1459,AZD5991,HUPT3,5.016327,PAAD,5.866145
1460,AZD6738,HUPT3,1.752248,PAAD,2.595653
1461,AZD7762,HUPT3,-0.050779,PAAD,0.093773
1462,AZD8055,HUPT3,1.938377,PAAD,0.044449
1463,AZD8186,HUPT3,3.050983,PAAD,3.092311
1464,Acetalax,HUPT3,1.753519,PAAD,5.701057
1465,Afatinib,HUPT3,2.738253,PAAD,0.513237
1466,Afuresertib,HUPT3,3.478528,PAAD,3.056714
1467,Alisertib,HUPT3,3.25876,PAAD,2.919448
1468,Alpelisib,HUPT3,3.764068,PAAD,3.647202
1469,Avagacestat,HUPT3,6.367716,PAAD,5.591292
1470,Axitinib,HUPT3,5.336774,PAAD,4.345122
1471,BI-2536,HUPT3,2.917101,PAAD,2.370242
1472,BIBR-1532,HUPT3,5.683064,PAAD,5.655864
1473,BMS-345541,HUPT3,4.945596,PAAD,3.905707
1474,BMS-536924,HUPT3,0.970073,PAAD,2.155852
1475,BMS-754807,HUPT3,3.647074,PAAD,3.622781
1476,Bleomycin,HUPT3,3.296236,PAAD,4.649079
1477,Bleomycin (50 uM),HUPT3,5.662677,PAAD,4.708925
1478,Bortezomib,HUPT3,-5.07682,PAAD,-4.933592
1479,Bosutinib,HUPT3,3.304578,PAAD,2.840878
1480,Bromosporine,HUPT3,4.26462,PAAD,2.387049
1481,Buparlisib,HUPT3,2.023491,PAAD,1.390596
1482,CCT007093,HUPT3,6.269375,PAAD,5.519154
1483,CPI-637,HUPT3,5.631616,PAAD,4.82857
1484,CZC24832,HUPT3,6.637872,PAAD,5.69405
1485,Camptothecin,HUPT3,-0.826389,PAAD,-0.667861
1486,Carmustine,HUPT3,7.924077,PAAD,6.866776
1487,Cediranib,HUPT3,3.235906,PAAD,2.104619
1488,Cisplatin,HUPT3,6.628738,PAAD,5.252726
1489,Crizotinib,HUPT3,5.369132,PAAD,3.167705
1490,Cyclophosphamide,HUPT3,6.272366,PAAD,5.815996
1491,Cytarabine,HUPT3,2.930223,PAAD,3.763162
1492,Dabrafenib,HUPT3,6.803104,PAAD,5.363861
1493,Dacarbazine,HUPT3,7.304137,PAAD,6.182031
1494,Dactinomycin,HUPT3,-3.642662,PAAD,-2.431763
1495,Dactolisib,HUPT3,0.641964,PAAD,-1.516404
1496,Dasatinib,HUPT3,-1.431233,PAAD,-1.280484
1497,Dihydrorotenone,HUPT3,2.996705,PAAD,2.173016
1498,Dinaciclib,HUPT3,-0.565391,PAAD,-1.501243
1499,Docetaxel,HUPT3,-1.944026,PAAD,-0.863014
1500,Doramapimod,HUPT3,6.707033,PAAD,6.096148
1501,EHT-1864,HUPT3,4.830747,PAAD,4.406449
1502,EPZ004777,HUPT3,6.565939,PAAD,5.803581
1503,EPZ5676,HUPT3,6.367938,PAAD,6.528566
1504,Elephantin,HUPT3,4.129173,PAAD,4.762017
1505,Entinostat,HUPT3,2.92097,PAAD,2.731861
1506,Entospletinib,HUPT3,3.705283,PAAD,3.80894
1507,Epirubicin,HUPT3,-0.268502,PAAD,1.271351
1508,Erlotinib,HUPT3,5.206202,PAAD,1.849626
1509,Fludarabine,HUPT3,6.037194,PAAD,5.31747
1510,Foretinib,HUPT3,1.983741,PAAD,1.66297
1511,Fulvestrant,HUPT3,4.985843,PAAD,4.585789
1512,GDC0810,HUPT3,6.227221,PAAD,5.582476
1513,GNE-317,HUPT3,1.241364,PAAD,0.580627
1514,GSK-LSD1,HUPT3,4.200141,PAAD,2.844688
1515,GSK1904529A,HUPT3,6.230288,PAAD,4.834481
1516,GSK2110183B,HUPT3,5.555695,PAAD,4.074469
1517,GSK2578215A,HUPT3,6.504028,PAAD,5.429289
1518,GSK2606414,HUPT3,5.597851,PAAD,4.473452
1519,GSK2801,HUPT3,5.72236,PAAD,5.238023
1520,GSK2830371,HUPT3,6.615399,PAAD,6.204763
1521,GSK343,HUPT3,4.604047,PAAD,4.125134
1522,GSK591,HUPT3,6.357431,PAAD,5.158127
1523,GW441756,HUPT3,2.751036,PAAD,3.695676
1524,Gallibiscoquinazole,HUPT3,3.383344,PAAD,3.390277
1525,Gefitinib,HUPT3,4.843653,PAAD,2.717402
1526,Gemcitabine,HUPT3,1.086821,PAAD,2.08427
1527,I-BET-762,HUPT3,4.680004,PAAD,3.010316
1528,I-BRD9,HUPT3,4.732687,PAAD,5.039307
1529,ICL-SIRT078,HUPT3,5.726504,PAAD,4.827415
1530,IWP-2,HUPT3,4.423357,PAAD,3.184928
1531,Ibrutinib,HUPT3,6.972951,PAAD,4.196515
1532,Ipatasertib,HUPT3,4.346506,PAAD,3.890719
1533,Irinotecan,HUPT3,5.328577,PAAD,4.535497
1534,JNK Inhibitor VIII,HUPT3,6.752959,PAAD,5.656324
1535,JQ1,HUPT3,2.35884,PAAD,2.303689
1536,KRAS (G12C) Inhibitor-12,HUPT3,7.328904,PAAD,5.682821
1537,KU-55933,HUPT3,6.963326,PAAD,5.534047
1538,L-Oxonoreleagnine,HUPT3,4.703755,PAAD,4.090505
1539,LCL161,HUPT3,5.333825,PAAD,5.444031
1540,LGK974,HUPT3,6.510435,PAAD,4.894486
1541,LJI308,HUPT3,6.654058,PAAD,5.83829
1542,LMP744,HUPT3,3.073304,PAAD,1.216764
1543,LY2109761,HUPT3,6.900821,PAAD,5.626835
1544,Lapatinib,HUPT3,5.691017,PAAD,1.58404
1545,Leflunomide,HUPT3,6.205926,PAAD,5.415017
1546,Lenalidomide,HUPT3,6.238464,PAAD,5.700804
1547,Lestaurtinib,HUPT3,1.494658,PAAD,1.414288
1548,Linsitinib,HUPT3,4.16636,PAAD,4.324646
1549,Luminespib,HUPT3,-1.606352,PAAD,-0.953973
1550,MG-132,HUPT3,-1.294428,PAAD,-1.026607
1551,MIM1,HUPT3,4.59956,PAAD,4.358803
1552,MIRA-1,HUPT3,7.309043,PAAD,6.06983
1553,MK-1775,HUPT3,1.009064,PAAD,0.794185
1554,MK-2206,HUPT3,5.05991,PAAD,2.81477
1555,MK-8776,HUPT3,3.100715,PAAD,4.157567
1556,ML323,HUPT3,6.743122,PAAD,5.095265
1557,MN-64,HUPT3,5.818955,PAAD,5.321124
1558,Methotrexate,HUPT3,-1.865393,PAAD,0.819634
1559,Mirin,HUPT3,5.37303,PAAD,5.326826
1560,Mitoxantrone,HUPT3,1.940313,PAAD,1.964959
1561,Motesanib,HUPT3,6.972951,PAAD,6.536007
1562,Mycophenolic acid,HUPT3,3.804768,PAAD,2.935697
1563,N-acetyl cysteine,HUPT3,10.557214,PAAD,10.617294
1564,NU7441,HUPT3,5.39077,PAAD,3.644255
1565,NVP-ADW742,HUPT3,3.052012,PAAD,3.631327
1566,Navitoclax,HUPT3,3.102561,PAAD,2.668384
1567,Nelarabine,HUPT3,7.241248,PAAD,6.821787
1568,Nilotinib,HUPT3,5.192292,PAAD,4.422104
1569,Niraparib,HUPT3,5.2294,PAAD,5.231028
1570,Nutlin-3a (-),HUPT3,6.450868,PAAD,6.113313
1571,OF-1,HUPT3,5.684347,PAAD,4.700881
1572,OSI-027,HUPT3,4.190665,PAAD,2.22976
1573,OTX015,HUPT3,2.848331,PAAD,2.085732
1574,Obatoclax Mesylate,HUPT3,2.186063,PAAD,0.966622
1575,Olaparib,HUPT3,5.918721,PAAD,5.129437
1576,Osimertinib,HUPT3,2.722574,PAAD,0.721334
1577,Oxaliplatin,HUPT3,4.785867,PAAD,5.788694
1578,P22077,HUPT3,3.978715,PAAD,5.396609
1579,PCI-34051,HUPT3,5.446315,PAAD,5.101212
1580,PD0325901,HUPT3,0.394802,PAAD,0.458984
1581,PD173074,HUPT3,4.631652,PAAD,4.72239
1582,PFI-1,HUPT3,4.323545,PAAD,4.341135
1583,PFI3,HUPT3,5.679288,PAAD,6.009608
1584,PLX-4720,HUPT3,6.260292,PAAD,5.078713
1585,POMHEX,HUPT3,0.403975,PAAD,2.291005
1586,PRIMA-1MET,HUPT3,3.566369,PAAD,5.995719
1587,PRT062607,HUPT3,4.267184,PAAD,3.282004
1588,Paclitaxel,HUPT3,-2.43135,PAAD,-0.564976
1589,Palbociclib,HUPT3,3.781254,PAAD,4.483295
1590,Pevonedistat,HUPT3,0.123355,PAAD,2.56067
1591,Picolinici-acid,HUPT3,6.428228,PAAD,5.670448
1592,Pictilisib,HUPT3,2.079755,PAAD,1.190409
1593,Podophyllotoxin bromide,HUPT3,1.267944,PAAD,1.013594
1594,Pyridostatin,HUPT3,5.1884,PAAD,4.469628
1595,RO-3306,HUPT3,5.625343,PAAD,4.65652
1596,RVX-208,HUPT3,5.147422,PAAD,5.314781
1597,Rapamycin,HUPT3,-0.018623,PAAD,-0.860166
1598,Refametinib,HUPT3,2.938581,PAAD,0.867307
1599,Remodelin,HUPT3,6.249586,PAAD,5.222936
1600,Ribociclib,HUPT3,5.619481,PAAD,4.19956
1601,Romidepsin,HUPT3,-4.20712,PAAD,-5.750505
1602,Rucaparib,HUPT3,5.689319,PAAD,5.062041
1603,Ruxolitinib,HUPT3,6.992083,PAAD,5.550162
1604,SB216763,HUPT3,6.887944,PAAD,5.766702
1605,SB590885,HUPT3,6.256168,PAAD,5.144859
1606,SCH772984,HUPT3,1.752319,PAAD,2.18813
1607,SGC-CBP30,HUPT3,5.954254,PAAD,4.87587
1608,SGC0946,HUPT3,2.573323,PAAD,2.422973
1609,SN-38,HUPT3,4.636571,PAAD,3.273217
1610,Sabutoclax,HUPT3,0.259591,PAAD,0.932511
1611,Sapitinib,HUPT3,3.891753,PAAD,1.803536
1612,Savolitinib,HUPT3,3.157255,PAAD,3.02774
1613,Schweinfurthin A,HUPT3,4.656106,PAAD,3.099133
1614,Selumetinib,HUPT3,3.42916,PAAD,3.305886
1615,Sepantronium bromide,HUPT3,-4.619844,PAAD,-4.69611
1616,Serdemetan,HUPT3,6.968825,PAAD,4.870965
1617,Sinularin,HUPT3,4.560657,PAAD,4.272768
1618,Sorafenib,HUPT3,3.270515,PAAD,3.123182
1619,Staurosporine,HUPT3,-2.011658,PAAD,-2.211374
1620,Talazoparib,HUPT3,4.111615,PAAD,4.574018
1621,Tamoxifen,HUPT3,4.753664,PAAD,4.118902
1622,Tanespimycin,HUPT3,0.55832,PAAD,0.290112
1623,Taselisib,HUPT3,3.059643,PAAD,1.549471
1624,Telomerase Inhibitor IX,HUPT3,0.118635,PAAD,1.254074
1625,Temozolomide,HUPT3,7.598601,PAAD,7.590172
1626,Temsirolimus,HUPT3,3.815625,PAAD,1.869566
1627,Teniposide,HUPT3,1.403075,PAAD,2.370869
1628,Topotecan,HUPT3,1.624288,PAAD,1.728764
1629,Trametinib,HUPT3,-0.556746,PAAD,-0.118054
1630,UMI-77,HUPT3,4.759514,PAAD,3.144355
1631,UNC0379,HUPT3,4.106212,PAAD,4.416211
1632,UNC0638,HUPT3,5.547506,PAAD,5.156714
1633,Ulixertinib,HUPT3,2.492449,PAAD,2.705137
1634,Uprosertib,HUPT3,5.116781,PAAD,3.673149
1635,VE-822,HUPT3,6.232637,PAAD,3.810594
1636,VE821,HUPT3,6.612262,PAAD,4.775073
1637,VX-11e,HUPT3,2.322446,PAAD,2.771868
1638,Veliparib,HUPT3,6.894329,PAAD,5.714444
1639,Venetoclax,HUPT3,6.502053,PAAD,4.166537
1640,Vinblastine,HUPT3,-1.911228,PAAD,-0.732966
1641,Vincristine,HUPT3,1.001599,PAAD,1.549337
1642,Vinorelbine,HUPT3,-1.452017,PAAD,0.10306
1643,Vismodegib,HUPT3,6.873993,PAAD,5.555357
1644,Vorinostat,HUPT3,1.834141,PAAD,2.146699
1645,WEHI-539,HUPT3,4.972941,PAAD,4.210207
1646,WIKI4,HUPT3,3.940372,PAAD,3.967975
1647,WZ4003,HUPT3,6.181189,PAAD,4.578021
1648,Wee1 Inhibitor,HUPT3,2.006147,PAAD,2.364571
1649,Wnt-C59,HUPT3,5.526972,PAAD,5.167675
1650,XAV939,HUPT3,6.06064,PAAD,4.970685
1651,YK-4-279,HUPT3,3.85554,PAAD,3.759141
1652,ZM447439,HUPT3,5.907037,PAAD,3.897706
1653,Zoledronate,HUPT3,5.146988,PAAD,4.445207
1654,alpha-lipoic acid,HUPT3,9.327014,PAAD,8.619791
1655,glutathione,HUPT3,10.256699,PAAD,10.104752
1656,5-Fluorouracil,JHOS2,4.228336,HGSOC,6.415935
1657,ABT737,JHOS2,2.225648,HGSOC,3.272728
1658,AGI-5198,JHOS2,5.027718,HGSOC,5.464113
1659,AGI-6780,JHOS2,4.890542,HGSOC,5.226665
1660,AGK2,JHOS2,2.73462,HGSOC,3.864832
1661,AMG-319,JHOS2,4.303435,HGSOC,5.863563
1662,AT13148,JHOS2,4.183714,HGSOC,5.207397
1663,AZ6102,JHOS2,2.037443,HGSOC,3.167587
1664,AZ960,JHOS2,0.793041,HGSOC,2.440403
1665,AZD3759,JHOS2,2.467166,HGSOC,3.506416
1666,AZD4547,JHOS2,5.29566,HGSOC,4.06463
1667,AZD5363,JHOS2,3.144398,HGSOC,4.247407
1668,AZD5582,JHOS2,-2.851318,HGSOC,1.587677
1669,AZD6482,JHOS2,2.75295,HGSOC,4.326792
1670,AZD6738,JHOS2,2.258102,HGSOC,3.299766
1671,AZD7762,JHOS2,1.537395,HGSOC,0.859746
1672,AZD8186,JHOS2,1.555533,HGSOC,3.796543
1673,Afatinib,JHOS2,0.761278,HGSOC,2.635684
1674,Afuresertib,JHOS2,3.611166,HGSOC,4.13517
1675,Alisertib,JHOS2,1.157721,HGSOC,3.037473
1676,Alpelisib,JHOS2,2.776039,HGSOC,4.6372
1677,Avagacestat,JHOS2,5.754739,HGSOC,5.826601
1678,Axitinib,JHOS2,3.389469,HGSOC,4.417059
1679,BI-2536,JHOS2,-1.368406,HGSOC,0.761321
1680,BIBR-1532,JHOS2,4.822743,HGSOC,5.888224
1681,BMS-345541,JHOS2,2.125122,HGSOC,4.766577
1682,BMS-536924,JHOS2,3.099801,HGSOC,2.739064
1683,BMS-754807,JHOS2,2.263787,HGSOC,3.924325
1684,BX795,JHOS2,2.153816,HGSOC,2.827722
1685,Bicalutamide,JHOS2,5.113822,HGSOC,5.325007
1686,Bortezomib,JHOS2,-5.348297,HGSOC,-4.643667
1687,Bosutinib,JHOS2,2.54341,HGSOC,3.270786
1688,Buparlisib,JHOS2,1.406466,HGSOC,1.70393
1689,CCT-018159,JHOS2,3.517223,HGSOC,4.213058
1690,CCT007093,JHOS2,5.062895,HGSOC,5.874608
1691,CHIR-99021,JHOS2,3.948171,HGSOC,5.65704
1692,CZC24832,JHOS2,5.349111,HGSOC,5.821692
1693,Camptothecin,JHOS2,-2.266842,HGSOC,-0.910128
1694,Cediranib,JHOS2,2.670979,HGSOC,2.742301
1695,Crizotinib,JHOS2,3.907373,HGSOC,4.120873
1696,Cyclophosphamide,JHOS2,4.736643,HGSOC,6.119542
1697,Dabrafenib,JHOS2,4.626475,HGSOC,5.638058
1698,Dactinomycin,JHOS2,-5.36546,HGSOC,-2.381629
1699,Dactolisib,JHOS2,-1.768756,HGSOC,-0.531982
1700,Daporinad,JHOS2,-3.704985,HGSOC,-3.858985
1701,Dasatinib,JHOS2,0.302502,HGSOC,-0.390465
1702,Dinaciclib,JHOS2,-2.949113,HGSOC,-1.314247
1703,Docetaxel,JHOS2,-4.731928,HGSOC,-1.102133
1704,Doramapimod,JHOS2,4.319123,HGSOC,6.045856
1705,EHT-1864,JHOS2,4.515775,HGSOC,4.548853
1706,EPZ004777,JHOS2,5.784598,HGSOC,6.217772
1707,EPZ5676,JHOS2,5.744681,HGSOC,6.643824
1708,Elesclomol,JHOS2,-2.251982,HGSOC,-1.129509
1709,Entinostat,JHOS2,2.212734,HGSOC,3.323508
1710,Entospletinib,JHOS2,3.303623,HGSOC,4.835606
1711,Epirubicin,JHOS2,-0.802253,HGSOC,0.815156
1712,Erlotinib,JHOS2,1.774768,HGSOC,4.003428
1713,Foretinib,JHOS2,1.661251,HGSOC,1.769737
1714,Fulvestrant,JHOS2,3.549606,HGSOC,4.906837
1715,GDC0810,JHOS2,5.83024,HGSOC,5.908404
1716,GNE-317,JHOS2,-0.343397,HGSOC,1.261518
1717,GSK1904529A,JHOS2,4.917037,HGSOC,5.115087
1718,GSK2578215A,JHOS2,5.133321,HGSOC,5.908124
1719,GSK2606414,JHOS2,3.58398,HGSOC,4.786413
1720,GSK269962A,JHOS2,2.63486,HGSOC,3.372827
1721,GSK343,JHOS2,2.097458,HGSOC,4.553233
1722,GSK591,JHOS2,4.44858,HGSOC,5.505577
1723,GW441756,JHOS2,4.214171,HGSOC,3.879117
1724,Gefitinib,JHOS2,3.11361,HGSOC,4.518742
1725,Gemcitabine,JHOS2,-1.539653,HGSOC,1.848216
1726,I-BET-762,JHOS2,2.782556,HGSOC,4.120477
1727,I-BRD9,JHOS2,4.329478,HGSOC,5.596581
1728,IOX2,JHOS2,2.834821,HGSOC,3.171201
1729,IWP-2,JHOS2,3.156771,HGSOC,3.526683
1730,Ibrutinib,JHOS2,3.524715,HGSOC,5.813035
1731,Ipatasertib,JHOS2,3.418014,HGSOC,4.777507
1732,Irinotecan,JHOS2,1.349314,HGSOC,4.559855
1733,JNK Inhibitor VIII,JHOS2,3.731971,HGSOC,5.856268
1734,JQ1,JHOS2,2.227274,HGSOC,3.163299
1735,KRAS (G12C) Inhibitor-12,JHOS2,5.115348,HGSOC,6.087175
1736,KU-55933,JHOS2,5.285651,HGSOC,5.949133
1737,LCL161,JHOS2,0.105342,HGSOC,5.588505
1738,LGK974,JHOS2,5.659054,HGSOC,5.185246
1739,LJI308,JHOS2,4.282328,HGSOC,6.128144
1740,LY2109761,JHOS2,3.396711,HGSOC,6.092633
1741,Lapatinib,JHOS2,4.331151,HGSOC,4.513617
1742,Leflunomide,JHOS2,5.68347,HGSOC,5.640122
1743,Lenalidomide,JHOS2,5.494029,HGSOC,6.177376
1744,Lestaurtinib,JHOS2,-0.70284,HGSOC,1.478092
1745,Linsitinib,JHOS2,4.228176,HGSOC,4.721869
1746,Luminespib,JHOS2,-2.580251,HGSOC,-0.813416
1747,MG-132,JHOS2,-0.96503,HGSOC,-1.423064
